type,start_lineno,end_lineno,filepath
If,1033,1034,apps/cinder/cinder/volume/driver.py
If,1059,1119,apps/cinder/cinder/volume/driver.py
Try,1125,1141,apps/cinder/cinder/volume/driver.py
Try,1148,1165,apps/cinder/cinder/volume/driver.py
Try,1167,1182,apps/cinder/cinder/volume/driver.py
Try,1201,1207,apps/cinder/cinder/volume/driver.py
If,1209,1216,apps/cinder/cinder/volume/driver.py
If,1254,1260,apps/cinder/cinder/volume/driver.py
If,1274,1275,apps/cinder/cinder/volume/driver.py
If,1285,1304,apps/cinder/cinder/volume/driver.py
If,1317,1318,apps/cinder/cinder/volume/driver.py
If,1328,1344,apps/cinder/cinder/volume/driver.py
Try,1366,1375,apps/cinder/cinder/volume/driver.py
Try,1404,1410,apps/cinder/cinder/volume/driver.py
Try,1421,1428,apps/cinder/cinder/volume/driver.py
If,1763,1764,apps/cinder/cinder/volume/driver.py
Try,2677,2689,apps/cinder/cinder/volume/driver.py
For,2691,2694,apps/cinder/cinder/volume/driver.py
If,2737,2749,apps/cinder/cinder/volume/driver.py
Try,2756,2762,apps/cinder/cinder/volume/driver.py
If,2764,2767,apps/cinder/cinder/volume/driver.py
If,2775,2780,apps/cinder/cinder/volume/driver.py
If,2783,2786,apps/cinder/cinder/volume/driver.py
If,2858,2861,apps/cinder/cinder/volume/driver.py
If,3005,3010,apps/cinder/cinder/volume/driver.py
If,476,479,apps/cinder/cinder/volume/driver.py
If,510,511,apps/cinder/cinder/volume/driver.py
If,516,517,apps/cinder/cinder/volume/driver.py
Try,530,542,apps/cinder/cinder/volume/driver.py
With,559,562,apps/cinder/cinder/volume/driver.py
With,568,570,apps/cinder/cinder/volume/driver.py
With,575,584,apps/cinder/cinder/volume/driver.py
With,586,595,apps/cinder/cinder/volume/driver.py
Try,620,625,apps/cinder/cinder/volume/driver.py
If,703,704,apps/cinder/cinder/volume/driver.py
If,830,835,apps/cinder/cinder/volume/driver.py
For,837,854,apps/cinder/cinder/volume/driver.py
For,869,881,apps/cinder/cinder/volume/driver.py
If,932,937,apps/cinder/cinder/volume/driver.py
Try,938,956,apps/cinder/cinder/volume/driver.py
Try,1063,1079,apps/cinder/cinder/volume/driver.py
Try,1085,1098,apps/cinder/cinder/volume/driver.py
Try,1100,1114,apps/cinder/cinder/volume/driver.py
If,1117,1119,apps/cinder/cinder/volume/driver.py
If,1152,1157,apps/cinder/cinder/volume/driver.py
If,1299,1304,apps/cinder/cinder/volume/driver.py
If,1339,1344,apps/cinder/cinder/volume/driver.py
If,1368,1369,apps/cinder/cinder/volume/driver.py
If,1406,1407,apps/cinder/cinder/volume/driver.py
If,1424,1425,apps/cinder/cinder/volume/driver.py
If,2692,2694,apps/cinder/cinder/volume/driver.py
If,2743,2746,apps/cinder/cinder/volume/driver.py
Try,577,584,apps/cinder/cinder/volume/driver.py
Try,587,595,apps/cinder/cinder/volume/driver.py
If,842,845,apps/cinder/cinder/volume/driver.py
If,846,853,apps/cinder/cinder/volume/driver.py
If,954,956,apps/cinder/cinder/volume/driver.py
If,1088,1090,apps/cinder/cinder/volume/driver.py
Try,1132,1140,apps/cinder/cinder/volume/driver.py
If,1159,1165,apps/cinder/cinder/volume/driver.py
Try,1171,1181,apps/cinder/cinder/volume/driver.py
With,1371,1375,apps/cinder/cinder/volume/driver.py
With,1409,1410,apps/cinder/cinder/volume/driver.py
With,1427,1428,apps/cinder/cinder/volume/driver.py
If,2759,2762,apps/cinder/cinder/volume/driver.py
If,536,538,apps/cinder/cinder/volume/driver.py
With,947,951,apps/cinder/cinder/volume/driver.py
With,1067,1079,apps/cinder/cinder/volume/driver.py
If,1092,1098,apps/cinder/cinder/volume/driver.py
Try,1103,1113,apps/cinder/cinder/volume/driver.py
With,1372,1375,apps/cinder/cinder/volume/driver.py
Try,1072,1079,apps/cinder/cinder/volume/driver.py
Try,43,53,apps/cinder/cinder/volume/group_types.py
If,59,61,apps/cinder/cinder/volume/group_types.py
Try,63,69,apps/cinder/cinder/volume/group_types.py
If,74,83,apps/cinder/cinder/volume/group_types.py
If,104,106,apps/cinder/cinder/volume/group_types.py
If,108,109,apps/cinder/cinder/volume/group_types.py
If,116,118,apps/cinder/cinder/volume/group_types.py
If,128,136,apps/cinder/cinder/volume/group_types.py
Try,151,157,apps/cinder/cinder/volume/group_types.py
If,171,177,apps/cinder/cinder/volume/group_types.py
If,188,190,apps/cinder/cinder/volume/group_types.py
If,192,195,apps/cinder/cinder/volume/group_types.py
If,201,203,apps/cinder/cinder/volume/group_types.py
If,205,208,apps/cinder/cinder/volume/group_types.py
IfExp,42,42,apps/cinder/cinder/volume/group_types.py
IfExp,62,62,apps/cinder/cinder/volume/group_types.py
Try,79,83,apps/cinder/cinder/volume/group_types.py
Try,130,136,apps/cinder/cinder/volume/group_types.py
If,172,175,apps/cinder/cinder/volume/group_types.py
IfExp,191,191,apps/cinder/cinder/volume/group_types.py
IfExp,204,204,apps/cinder/cinder/volume/group_types.py
IfExp,78,78,apps/cinder/cinder/volume/group_types.py
If,154,166,apps/cinder/cinder/volume/rpcapi.py
If,226,227,apps/cinder/cinder/volume/rpcapi.py
If,235,236,apps/cinder/cinder/volume/rpcapi.py
If,256,259,apps/cinder/cinder/volume/rpcapi.py
If,273,274,apps/cinder/cinder/volume/rpcapi.py
If,295,297,apps/cinder/cinder/volume/rpcapi.py
If,315,317,apps/cinder/cinder/volume/rpcapi.py
If,351,353,apps/cinder/cinder/volume/rpcapi.py
If,376,386,apps/cinder/cinder/volume/rpcapi.py
If,406,407,apps/cinder/cinder/volume/rpcapi.py
If,423,424,apps/cinder/cinder/volume/rpcapi.py
If,477,480,apps/cinder/cinder/volume/rpcapi.py
If,551,555,apps/cinder/cinder/volume/rpcapi.py
If,162,165,apps/cinder/cinder/volume/rpcapi.py
If,380,386,apps/cinder/cinder/volume/rpcapi.py
Try,37,42,apps/cinder/cinder/volume/drivers/rbd.py
Try,231,240,apps/cinder/cinder/volume/drivers/rbd.py
Try,252,256,apps/cinder/cinder/volume/drivers/rbd.py
If,279,280,apps/cinder/cinder/volume/drivers/rbd.py
For,329,333,apps/cinder/cinder/volume/drivers/rbd.py
If,344,350,apps/cinder/cinder/volume/drivers/rbd.py
Try,381,386,apps/cinder/cinder/volume/drivers/rbd.py
If,396,410,apps/cinder/cinder/volume/drivers/rbd.py
For,416,418,apps/cinder/cinder/volume/drivers/rbd.py
If,419,425,apps/cinder/cinder/volume/drivers/rbd.py
If,438,443,apps/cinder/cinder/volume/drivers/rbd.py
If,448,451,apps/cinder/cinder/volume/drivers/rbd.py
For,455,475,apps/cinder/cinder/volume/drivers/rbd.py
If,482,483,apps/cinder/cinder/volume/drivers/rbd.py
With,495,518,apps/cinder/cinder/volume/drivers/rbd.py
If,521,527,apps/cinder/cinder/volume/drivers/rbd.py
If,531,533,apps/cinder/cinder/volume/drivers/rbd.py
For,535,539,apps/cinder/cinder/volume/drivers/rbd.py
With,543,544,apps/cinder/cinder/volume/drivers/rbd.py
If,548,554,apps/cinder/cinder/volume/drivers/rbd.py
If,558,562,apps/cinder/cinder/volume/drivers/rbd.py
If,574,575,apps/cinder/cinder/volume/drivers/rbd.py
If,576,577,apps/cinder/cinder/volume/drivers/rbd.py
If,578,579,apps/cinder/cinder/volume/drivers/rbd.py
If,660,661,apps/cinder/cinder/volume/drivers/rbd.py
For,666,670,apps/cinder/cinder/volume/drivers/rbd.py
With,684,694,apps/cinder/cinder/volume/drivers/rbd.py
With,711,723,apps/cinder/cinder/volume/drivers/rbd.py
If,738,746,apps/cinder/cinder/volume/drivers/rbd.py
If,749,750,apps/cinder/cinder/volume/drivers/rbd.py
If,786,787,apps/cinder/cinder/volume/drivers/rbd.py
Try,789,804,apps/cinder/cinder/volume/drivers/rbd.py
Try,815,819,apps/cinder/cinder/volume/drivers/rbd.py
If,821,822,apps/cinder/cinder/volume/drivers/rbd.py
If,832,837,apps/cinder/cinder/volume/drivers/rbd.py
Try,845,856,apps/cinder/cinder/volume/drivers/rbd.py
If,877,881,apps/cinder/cinder/volume/drivers/rbd.py
With,884,951,apps/cinder/cinder/volume/drivers/rbd.py
With,962,971,apps/cinder/cinder/volume/drivers/rbd.py
With,982,986,apps/cinder/cinder/volume/drivers/rbd.py
With,993,1005,apps/cinder/cinder/volume/drivers/rbd.py
Try,1010,1016,apps/cinder/cinder/volume/drivers/rbd.py
Try,1019,1025,apps/cinder/cinder/volume/drivers/rbd.py
If,1028,1029,apps/cinder/cinder/volume/drivers/rbd.py
If,1032,1037,apps/cinder/cinder/volume/drivers/rbd.py
If,1046,1052,apps/cinder/cinder/volume/drivers/rbd.py
If,1056,1062,apps/cinder/cinder/volume/drivers/rbd.py
If,1067,1069,apps/cinder/cinder/volume/drivers/rbd.py
If,1073,1092,apps/cinder/cinder/volume/drivers/rbd.py
If,1094,1097,apps/cinder/cinder/volume/drivers/rbd.py
With,1119,1149,apps/cinder/cinder/volume/drivers/rbd.py
If,1154,1156,apps/cinder/cinder/volume/drivers/rbd.py
With,1166,1172,apps/cinder/cinder/volume/drivers/rbd.py
Try,1174,1180,apps/cinder/cinder/volume/drivers/rbd.py
Try,1187,1193,apps/cinder/cinder/volume/drivers/rbd.py
Try,1213,1216,apps/cinder/cinder/volume/drivers/rbd.py
With,1231,1249,apps/cinder/cinder/volume/drivers/rbd.py
If,1253,1254,apps/cinder/cinder/volume/drivers/rbd.py
With,1256,1257,apps/cinder/cinder/volume/drivers/rbd.py
With,1260,1261,apps/cinder/cinder/volume/drivers/rbd.py
If,1274,1276,apps/cinder/cinder/volume/drivers/rbd.py
If,1286,1293,apps/cinder/cinder/volume/drivers/rbd.py
If,1300,1304,apps/cinder/cinder/volume/drivers/rbd.py
Try,1318,1333,apps/cinder/cinder/volume/drivers/rbd.py
Try,1347,1359,apps/cinder/cinder/volume/drivers/rbd.py
If,1363,1377,apps/cinder/cinder/volume/drivers/rbd.py
With,1383,1389,apps/cinder/cinder/volume/drivers/rbd.py
For,1391,1402,apps/cinder/cinder/volume/drivers/rbd.py
Try,1411,1419,apps/cinder/cinder/volume/drivers/rbd.py
For,1448,1454,apps/cinder/cinder/volume/drivers/rbd.py
Try,1464,1479,apps/cinder/cinder/volume/drivers/rbd.py
If,1481,1488,apps/cinder/cinder/volume/drivers/rbd.py
Try,1492,1500,apps/cinder/cinder/volume/drivers/rbd.py
Try,1502,1510,apps/cinder/cinder/volume/drivers/rbd.py
If,1513,1514,apps/cinder/cinder/volume/drivers/rbd.py
If,1525,1528,apps/cinder/cinder/volume/drivers/rbd.py
With,1532,1533,apps/cinder/cinder/volume/drivers/rbd.py
With,1537,1540,apps/cinder/cinder/volume/drivers/rbd.py
Try,1570,1575,apps/cinder/cinder/volume/drivers/rbd.py
Try,1577,1582,apps/cinder/cinder/volume/drivers/rbd.py
With,1610,1611,apps/cinder/cinder/volume/drivers/rbd.py
With,1616,1626,apps/cinder/cinder/volume/drivers/rbd.py
If,1657,1676,apps/cinder/cinder/volume/drivers/rbd.py
Try,1718,1728,apps/cinder/cinder/volume/drivers/rbd.py
For,1748,1761,apps/cinder/cinder/volume/drivers/rbd.py
If,1767,1774,apps/cinder/cinder/volume/drivers/rbd.py
If,1784,1786,apps/cinder/cinder/volume/drivers/rbd.py
If,1788,1791,apps/cinder/cinder/volume/drivers/rbd.py
If,1875,1876,apps/cinder/cinder/volume/drivers/rbd.py
If,1889,1891,apps/cinder/cinder/volume/drivers/rbd.py
If,1894,1896,apps/cinder/cinder/volume/drivers/rbd.py
If,1897,1899,apps/cinder/cinder/volume/drivers/rbd.py
With,1903,1917,apps/cinder/cinder/volume/drivers/rbd.py
Try,1920,1924,apps/cinder/cinder/volume/drivers/rbd.py
If,1926,1928,apps/cinder/cinder/volume/drivers/rbd.py
If,1930,1935,apps/cinder/cinder/volume/drivers/rbd.py
Try,1938,1947,apps/cinder/cinder/volume/drivers/rbd.py
If,1955,1975,apps/cinder/cinder/volume/drivers/rbd.py
With,2017,2033,apps/cinder/cinder/volume/drivers/rbd.py
With,2045,2073,apps/cinder/cinder/volume/drivers/rbd.py
Try,2077,2082,apps/cinder/cinder/volume/drivers/rbd.py
If,2092,2126,apps/cinder/cinder/volume/drivers/rbd.py
Try,2132,2139,apps/cinder/cinder/volume/drivers/rbd.py
With,2158,2162,apps/cinder/cinder/volume/drivers/rbd.py
If,2177,2180,apps/cinder/cinder/volume/drivers/rbd.py
With,2184,2211,apps/cinder/cinder/volume/drivers/rbd.py
With,2232,2270,apps/cinder/cinder/volume/drivers/rbd.py
If,2299,2304,apps/cinder/cinder/volume/drivers/rbd.py
With,2308,2320,apps/cinder/cinder/volume/drivers/rbd.py
If,2331,2336,apps/cinder/cinder/volume/drivers/rbd.py
If,2338,2342,apps/cinder/cinder/volume/drivers/rbd.py
If,2350,2354,apps/cinder/cinder/volume/drivers/rbd.py
Try,2356,2363,apps/cinder/cinder/volume/drivers/rbd.py
With,2365,2392,apps/cinder/cinder/volume/drivers/rbd.py
Try,2394,2401,apps/cinder/cinder/volume/drivers/rbd.py
If,2419,2420,apps/cinder/cinder/volume/drivers/rbd.py
If,2421,2424,apps/cinder/cinder/volume/drivers/rbd.py
With,2429,2456,apps/cinder/cinder/volume/drivers/rbd.py
If,2472,2473,apps/cinder/cinder/volume/drivers/rbd.py
With,2475,2480,apps/cinder/cinder/volume/drivers/rbd.py
With,2493,2533,apps/cinder/cinder/volume/drivers/rbd.py
With,2540,2545,apps/cinder/cinder/volume/drivers/rbd.py
If,2556,2557,apps/cinder/cinder/volume/drivers/rbd.py
Try,2564,2576,apps/cinder/cinder/volume/drivers/rbd.py
Try,2580,2601,apps/cinder/cinder/volume/drivers/rbd.py
Try,2605,2619,apps/cinder/cinder/volume/drivers/rbd.py
IfExp,228,229,apps/cinder/cinder/volume/drivers/rbd.py
If,255,256,apps/cinder/cinder/volume/drivers/rbd.py
If,332,333,apps/cinder/cinder/volume/drivers/rbd.py
If,382,384,apps/cinder/cinder/volume/drivers/rbd.py
With,398,410,apps/cinder/cinder/volume/drivers/rbd.py
If,417,418,apps/cinder/cinder/volume/drivers/rbd.py
If,456,459,apps/cinder/cinder/volume/drivers/rbd.py
For,496,518,apps/cinder/cinder/volume/drivers/rbd.py
If,537,539,apps/cinder/cinder/volume/drivers/rbd.py
If,549,554,apps/cinder/cinder/volume/drivers/rbd.py
If,597,598,apps/cinder/cinder/volume/drivers/rbd.py
If,600,601,apps/cinder/cinder/volume/drivers/rbd.py
Try,613,627,apps/cinder/cinder/volume/drivers/rbd.py
For,685,694,apps/cinder/cinder/volume/drivers/rbd.py
If,714,716,apps/cinder/cinder/volume/drivers/rbd.py
If,721,723,apps/cinder/cinder/volume/drivers/rbd.py
If,796,798,apps/cinder/cinder/volume/drivers/rbd.py
With,846,849,apps/cinder/cinder/volume/drivers/rbd.py
With,878,880,apps/cinder/cinder/volume/drivers/rbd.py
Try,887,910,apps/cinder/cinder/volume/drivers/rbd.py
If,916,937,apps/cinder/cinder/volume/drivers/rbd.py
Try,939,949,apps/cinder/cinder/volume/drivers/rbd.py
If,966,968,apps/cinder/cinder/volume/drivers/rbd.py
If,969,970,apps/cinder/cinder/volume/drivers/rbd.py
If,985,986,apps/cinder/cinder/volume/drivers/rbd.py
Try,994,1005,apps/cinder/cinder/volume/drivers/rbd.py
If,1036,1037,apps/cinder/cinder/volume/drivers/rbd.py
If,1057,1062,apps/cinder/cinder/volume/drivers/rbd.py
If,1074,1075,apps/cinder/cinder/volume/drivers/rbd.py
If,1076,1082,apps/cinder/cinder/volume/drivers/rbd.py
If,1083,1092,apps/cinder/cinder/volume/drivers/rbd.py
If,1096,1097,apps/cinder/cinder/volume/drivers/rbd.py
With,1120,1138,apps/cinder/cinder/volume/drivers/rbd.py
With,1188,1191,apps/cinder/cinder/volume/drivers/rbd.py
With,1234,1241,apps/cinder/cinder/volume/drivers/rbd.py
Try,1242,1248,apps/cinder/cinder/volume/drivers/rbd.py
If,1290,1292,apps/cinder/cinder/volume/drivers/rbd.py
For,1301,1302,apps/cinder/cinder/volume/drivers/rbd.py
If,1319,1320,apps/cinder/cinder/volume/drivers/rbd.py
If,1322,1323,apps/cinder/cinder/volume/drivers/rbd.py
If,1326,1327,apps/cinder/cinder/volume/drivers/rbd.py
If,1329,1330,apps/cinder/cinder/volume/drivers/rbd.py
If,1365,1372,apps/cinder/cinder/volume/drivers/rbd.py
If,1375,1377,apps/cinder/cinder/volume/drivers/rbd.py
If,1386,1387,apps/cinder/cinder/volume/drivers/rbd.py
Try,1398,1402,apps/cinder/cinder/volume/drivers/rbd.py
Try,1432,1439,apps/cinder/cinder/volume/drivers/rbd.py
If,1449,1454,apps/cinder/cinder/volume/drivers/rbd.py
With,1465,1476,apps/cinder/cinder/volume/drivers/rbd.py
If,1503,1504,apps/cinder/cinder/volume/drivers/rbd.py
Try,1551,1568,apps/cinder/cinder/volume/drivers/rbd.py
With,1578,1579,apps/cinder/cinder/volume/drivers/rbd.py
If,1623,1624,apps/cinder/cinder/volume/drivers/rbd.py
If,1625,1626,apps/cinder/cinder/volume/drivers/rbd.py
If,1659,1675,apps/cinder/cinder/volume/drivers/rbd.py
With,1694,1696,apps/cinder/cinder/volume/drivers/rbd.py
If,1750,1760,apps/cinder/cinder/volume/drivers/rbd.py
If,1771,1773,apps/cinder/cinder/volume/drivers/rbd.py
With,1939,1943,apps/cinder/cinder/volume/drivers/rbd.py
If,1960,1964,apps/cinder/cinder/volume/drivers/rbd.py
For,1967,1975,apps/cinder/cinder/volume/drivers/rbd.py
With,2019,2020,apps/cinder/cinder/volume/drivers/rbd.py
Try,2024,2033,apps/cinder/cinder/volume/drivers/rbd.py
If,2052,2053,apps/cinder/cinder/volume/drivers/rbd.py
With,2117,2125,apps/cinder/cinder/volume/drivers/rbd.py
Try,2186,2193,apps/cinder/cinder/volume/drivers/rbd.py
Try,2200,2211,apps/cinder/cinder/volume/drivers/rbd.py
For,2233,2270,apps/cinder/cinder/volume/drivers/rbd.py
Try,2309,2320,apps/cinder/cinder/volume/drivers/rbd.py
If,2367,2372,apps/cinder/cinder/volume/drivers/rbd.py
If,2374,2377,apps/cinder/cinder/volume/drivers/rbd.py
If,2379,2382,apps/cinder/cinder/volume/drivers/rbd.py
With,2384,2392,apps/cinder/cinder/volume/drivers/rbd.py
Try,2431,2438,apps/cinder/cinder/volume/drivers/rbd.py
Try,2445,2456,apps/cinder/cinder/volume/drivers/rbd.py
If,2479,2480,apps/cinder/cinder/volume/drivers/rbd.py
For,2494,2533,apps/cinder/cinder/volume/drivers/rbd.py
If,2544,2545,apps/cinder/cinder/volume/drivers/rbd.py
With,2565,2568,apps/cinder/cinder/volume/drivers/rbd.py
With,2581,2593,apps/cinder/cinder/volume/drivers/rbd.py
With,2606,2611,apps/cinder/cinder/volume/drivers/rbd.py
If,238,239,apps/cinder/cinder/volume/drivers/rbd.py
With,383,384,apps/cinder/cinder/volume/drivers/rbd.py
Try,399,403,apps/cinder/cinder/volume/drivers/rbd.py
If,404,410,apps/cinder/cinder/volume/drivers/rbd.py
Try,497,518,apps/cinder/cinder/volume/drivers/rbd.py
If,614,618,apps/cinder/cinder/volume/drivers/rbd.py
Try,686,694,apps/cinder/cinder/volume/drivers/rbd.py
Try,925,937,apps/cinder/cinder/volume/drivers/rbd.py
If,998,999,apps/cinder/cinder/volume/drivers/rbd.py
Try,1077,1082,apps/cinder/cinder/volume/drivers/rbd.py
Try,1084,1089,apps/cinder/cinder/volume/drivers/rbd.py
If,1090,1092,apps/cinder/cinder/volume/drivers/rbd.py
With,1121,1122,apps/cinder/cinder/volume/drivers/rbd.py
With,1177,1180,apps/cinder/cinder/volume/drivers/rbd.py
With,1552,1553,apps/cinder/cinder/volume/drivers/rbd.py
For,1667,1675,apps/cinder/cinder/volume/drivers/rbd.py
Try,1752,1760,apps/cinder/cinder/volume/drivers/rbd.py
If,1968,1975,apps/cinder/cinder/volume/drivers/rbd.py
Try,2235,2270,apps/cinder/cinder/volume/drivers/rbd.py
Try,2385,2392,apps/cinder/cinder/volume/drivers/rbd.py
With,2495,2533,apps/cinder/cinder/volume/drivers/rbd.py
For,2582,2593,apps/cinder/cinder/volume/drivers/rbd.py
For,2607,2611,apps/cinder/cinder/volume/drivers/rbd.py
With,687,690,apps/cinder/cinder/volume/drivers/rbd.py
With,1437,1439,apps/cinder/cinder/volume/drivers/rbd.py
With,1564,1567,apps/cinder/cinder/volume/drivers/rbd.py
If,1670,1673,apps/cinder/cinder/volume/drivers/rbd.py
If,1674,1675,apps/cinder/cinder/volume/drivers/rbd.py
With,2236,2265,apps/cinder/cinder/volume/drivers/rbd.py
Try,2498,2533,apps/cinder/cinder/volume/drivers/rbd.py
If,2583,2593,apps/cinder/cinder/volume/drivers/rbd.py
If,507,512,apps/cinder/cinder/volume/drivers/rbd.py
IfExp,1397,1397,apps/cinder/cinder/volume/drivers/rbd.py
If,1671,1672,apps/cinder/cinder/volume/drivers/rbd.py
If,2246,2264,apps/cinder/cinder/volume/drivers/rbd.py
With,2388,2392,apps/cinder/cinder/volume/drivers/rbd.py
For,2499,2531,apps/cinder/cinder/volume/drivers/rbd.py
If,2250,2264,apps/cinder/cinder/volume/drivers/rbd.py
If,2514,2530,apps/cinder/cinder/volume/drivers/rbd.py
If,2256,2264,apps/cinder/cinder/volume/drivers/rbd.py
If,2519,2530,apps/cinder/cinder/volume/drivers/rbd.py
If,2523,2530,apps/cinder/cinder/volume/drivers/rbd.py
If,116,119,apps/cinder/cinder/volume/drivers/lvm.py
If,121,124,apps/cinder/cinder/volume/drivers/lvm.py
If,156,158,apps/cinder/cinder/volume/drivers/lvm.py
If,161,162,apps/cinder/cinder/volume/drivers/lvm.py
If,168,176,apps/cinder/cinder/volume/drivers/lvm.py
If,181,185,apps/cinder/cinder/volume/drivers/lvm.py
If,189,193,apps/cinder/cinder/volume/drivers/lvm.py
If,207,208,apps/cinder/cinder/volume/drivers/lvm.py
If,213,214,apps/cinder/cinder/volume/drivers/lvm.py
If,219,220,apps/cinder/cinder/volume/drivers/lvm.py
If,228,232,apps/cinder/cinder/volume/drivers/lvm.py
